scorer,,,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir
labeled-data,J1-491,img14414.png,427.4606130473542,739.048809494699,437.6816387883114,769.7118867175707,465.17267353985153,767.2447425732016,417.9444856333596,769.3594375540894,463.0579785589638,799.3176164499985,427.4606130473542,799.6700656134797,390.1010017183382,785.2196499107471,332.29933890740773,693.9353165690948
labeled-data,J1-491,img14448.png,417.5920364698783,739.048809494699,420.0591806142472,760.195759303576,448.2551136927499,761.9580051209824,403.4940699306269,763.7202509383887,450.0173595101563,799.6700656134797,416.53468897943446,798.2602689595545,381.64222179478736,778.1706666411214,346.74975461014037,743.983097783437
labeled-data,J1-491,img14503.png,471.86920764599586,799.6700656134797,446.49286787534345,785.5720990742284,442.9683762405307,814.4729304796936,433.8046979900173,774.9986241697899,423.2312230855788,821.8743629128005,410.89550236373384,791.9161840168915,375.65058601560554,769.7118867175707,315.02932989682483,684.7716383185814
labeled-data,J1-491,img14601.png,484.2049283678408,745.0404452738808,467.6398176842205,772.8839291889021,491.60636080094775,785.2196499107471,450.36980867363764,771.4741325349771,483.5000300408782,810.5959896813995,451.07470700060014,804.2519047387364,409.83815487329,798.6127181230358,314.3244315698623,746.8026910912872
labeled-data,J1-491,img14636.png,515.2204547541937,760.195759303576,480.3279875695466,756.6712676687631,495.83575076272314,783.4574040933406,458.8285885971884,761.2531067940198,487.02452167569106,803.1945572482925,455.65654612585683,794.0308789977792,426.40326555691036,812.3582354988059,333.0042372343703,780.9902599489717
labeled-data,J1-491,img14725.png,435.21449464394243,747.5075894182498,438.7389862787552,761.9580051209824,471.16430931903335,749.6222843991375,441.55857958660556,773.5888275158648,485.96717418524713,772.8839291889021,460.59083441459484,795.4406756517043,422.173875595135,785.2196499107471,362.9624161302794,800.022514776961
labeled-data,J1-491,img14766.png,436.62429129786756,736.58166535033,430.98510468216705,754.9090218513568,458.8285885971884,744.3355469469183,428.1655113743168,776.0559716602337,479.9755384060654,771.1216833714957,457.4187919432633,801.4323114308861,422.52632475861617,785.2196499107471,368.6016027459799,794.7357773247418
labeled-data,J1-491,img14858.png,509.5812681384931,837.382126105977,516.2778022446375,811.6533371718433,489.8441149835413,827.1611003650198,509.5812681384931,788.0392432185973,471.51675848251455,822.2268120762818,469.4020635016269,790.5063873629663,425.34591806646654,788.3916923820786,316.79157571423127,814.4729304796936
labeled-data,J1-491,img14897.png,431.33755384564824,747.1551402547685,440.85368125964294,761.9580051209824,463.4104277224451,740.1061569851429,444.3781728944558,774.9986241697898,489.13921665657875,762.3104542844636,469.4020635016269,790.8588365264476,426.75571472039167,788.0392432185973,317.1440248777126,812.0057863353245
labeled-data,J1-491,img15007.png,431.3375538456483,755.6139201783193,436.62429129786756,771.474132534977,457.066342779782,757.0237168322444,435.919392970905,791.9161840168915,481.7377842234718,773.2363783523834,463.76287688592635,807.0714980465866,426.40326555691036,792.2686331803727,379.879975977381,821.8743629128005
labeled-data,J1-491,img15018.png,439.09143544223656,747.860038581731,433.452248826536,765.4824967557952,457.7712411067446,754.9090218513567,432.74735049957343,790.5063873629663,474.68880095384617,768.6545392271267,463.76287688592635,804.2519047387364,428.87040970127936,786.6294465646722,381.99467095826867,820.8170154223567
labeled-data,J1-491,img15124.png,522.9743363507819,794.0308789977792,492.6637082913916,790.1539381994851,503.94208152279265,815.1778288066562,482.44268255043437,778.5231158046026,491.25391163746644,828.2184478554636,463.76287688592635,806.366599719624,436.62429129786756,795.088226488223,370.36384856338634,814.8253796431749
labeled-data,J1-491,img15168.png,461.2957327415574,752.0894285435064,466.23002103029535,771.474132534977,494.7784032722793,766.1873950827578,451.42715616408145,778.5231158046026,502.88473403234883,793.3259806708165,471.8692076459959,803.5470064117737,434.8620454804612,800.7274131039235,370.36384856338634,814.4729304796936
labeled-data,J1-491,img15182.png,485.9671741852472,753.8516743609129,480.680436733028,772.1790308619395,510.2861664654558,781.6951582759342,460.59083441459484,770.4167850445332,501.82738654190496,812.0057863353245,470.1069618285895,802.8421080848112,433.8046979900173,800.022514776961,372.8309927077553,812.7106846622871
labeled-data,J1-491,img15213.png,436.62429129786756,763.3678017749075,454.95164779889427,770.0643358810519,481.03288589650924,757.0237168322444,451.77960532756276,783.4574040933406,495.83575076272314,780.6378107854904,469.0496143381456,810.9484388448807,428.1655113743168,798.6127181230358,370.01139939990503,806.7190488831054
labeled-data,J1-491,img15390.png,438.0340879517927,757.3761659957257,445.78796954838094,771.474132534977,478.91819091562155,760.5482084670573,442.2634779135681,790.1539381994851,493.72105578183545,784.8672007472658,465.8775718668141,807.0714980465866,427.46061304735423,797.9078197960732,370.36384856338634,802.4896589213299
labeled-data,J1-491,img15434.png,509.93371730197447,769.3594375540893,487.02452167569106,781.6951582759342,512.0484122828623,797.555370632592,468.6971651746644,777.4657683141589,501.12248821494245,815.8827271336188,464.467775212889,809.1861930274745,433.80469799001736,803.1945572482925,373.5358910347179,794.7357773247418
labeled-data,J1-491,img15479.png,535.3100570726269,808.8337438639932,512.4008614463435,790.8588365264477,506.76167483064296,818.702320441469,493.7210557818355,779.5804632950467,485.2622758582847,825.7513037110948,466.5824701937767,802.48965892133,428.8704097012794,796.8504723056295,356.97078035109763,788.0392432185974
labeled-data,J1-491,img15523.png,518.040048062044,729.1802329172231,510.9910647924184,754.5565726878756,538.1296503804772,764.0727001018702,485.9671741852473,761.2531067940199,530.0233196204076,789.0965907090413,492.3112591279104,793.678429834298,453.18940198148795,812.3582354988059,357.3232295145789,786.6294465646723
labeled-data,J1-491,img15851.png,522.2694380238195,764.0727001018702,546.588430304028,774.6461750063087,542.7114895057339,745.3928944373622,569.4976259303114,776.7608699871964,560.6863968432792,727.0655379363354,589.2347790852632,750.6796318895814,623.0698987794665,769.7118867175707,579.7186516712686,863.1109150401107
labeled-data,J1-491,img15928.png,496.89309825316707,758.4335134861697,516.630251408119,782.4000566028969,522.974336350782,751.0320810530627,542.7114895057339,790.8588365264477,543.4163878326965,745.3928944373622,570.202524257274,758.4335134861697,606.1523389323648,745.0404452738809,668.535840868552,826.8086512015386
labeled-data,J1-491,img15982.png,607.9145847497713,736.2292161868488,594.5215165374825,716.4920630318969,597.3411098453328,739.7537078216617,552.5800660832098,717.901859685822,586.7676349408943,753.4992251974317,563.1535409876483,761.2531067940199,606.1523389323648,766.5398442462391,729.8619953142952,793.3259806708166
labeled-data,J1-491,img16081.png,621.6601021255412,738.6963603312178,602.6278472975521,727.0655379363354,611.7915255480654,752.7943268704691,574.0794650555681,729.8851312441857,605.7998897688835,765.130047592314,573.3745667286055,775.7035224967525,608.2670339132526,768.3020900636456,712.5919863037124,721.0739021571536
labeled-data,J1-491,img16100.png,593.4641690470387,714.024918887528,577.2515075268996,724.2459446284852,602.2753981340707,735.171868696405,558.5717018623916,733.0571737155173,596.9886606818515,748.917386072175,571.612320911199,773.2363783523836,609.3243814036964,770.4167850445333,695.3219772931295,716.4920630318969
labeled-data,J1-491,img16114.png,592.0543723931135,719.6641055032285,563.1535409876483,716.4920630318969,589.2347790852632,734.8194195329237,546.9408794675093,732.7047245520359,590.9970249026696,748.917386072175,567.735380112905,762.3104542844637,606.5047880958462,768.6545392271269,686.8631973695786,714.024918887528
labeled-data,J1-491,img16144.png,618.840508817691,737.2865636772926,599.8082539897018,727.4179870998167,616.7258138368034,752.0894285435065,579.013753344306,726.7130887728541,606.1523389323648,761.9580051209825,576.8990583634184,767.2447425732017,608.9719322402151,770.064335881052,679.1093157729905,714.3773680510092
labeled-data,J1-491,img16180.png,618.1356104907285,747.5075894182498,603.3327456245146,736.58166535033,613.9062205289531,763.7202509383889,578.6613041808248,734.1145212059611,600.160703153183,776.7608699871964,567.735380112905,772.1790308619397,617.430712163766,770.064335881052,675.5848241381776,712.6151222336028
labeled-data,J1-491,img16233.png,617.430712163766,742.2208519660306,599.4558048262204,734.8194195329237,612.4964238750279,760.1957593035761,575.8417108729745,736.58166535033,598.3984573357766,776.7608699871964,568.4402784398676,772.1790308619397,614.2586696924343,767.2447425732017,670.6505358494396,711.9102239066402
labeled-data,J1-491,img16278.png,566.3255834589798,711.9102239066402,544.8261844866215,737.639012840774,571.612320911199,737.9914620042553,538.4820995439585,758.7859626496509,585.0053891234879,745.0404452738809,568.7927276033488,774.2937258428274,606.8572372593273,773.5888275158648,664.6589000702579,729.1802329172231
labeled-data,J1-491,img16410.png,584.3004907965253,709.7955289257525,568.7927276033488,729.5326820807044,592.0543723931135,736.9341145138113,554.3423119006162,736.2292161868488,594.8739657009637,752.7943268704691,574.0794650555681,773.2363783523836,611.7915255480654,773.5888275158648,661.134408435445,723.8934954650039
labeled-data,J1-491,img16476.png,625.1845937603541,748.5649369086937,611.0866272211028,737.639012840774,620.2503054716162,763.3678017749075,595.2264148644451,734.4669703694424,610.029279730659,776.7608699871964,578.6613041808248,772.1790308619397,623.0698987794665,772.5314800254209,665.3637983972204,723.1885971380414
labeled-data,J1-491,img16588.png,622.0125512890227,746.8026910912873,602.9802964610333,733.0571737155173,614.9635680193969,759.4908609766135,583.5955924695627,734.4669703694424,606.5047880958462,777.1133191506776,574.0794650555681,774.2937258428274,612.8488730385093,769.3594375540895,657.257467637151,728.8277837537419
labeled-data,J1-491,img16632.png,626.2419412507979,747.1551402547686,608.6194830767338,736.9341145138113,618.840508817691,763.0153526114264,586.0627366139317,737.2865636772926,612.1439747115467,778.1706666411214,579.3662025077873,778.5231158046028,620.6027546350974,771.1216833714958,657.9623659641135,729.1802329172231
labeled-data,J1-491,img16854.png,639.987458626568,747.5075894182498,618.4880596542098,755.6139201783194,634.3482720108675,776.408420823715,598.0460081722954,754.2041235243943,623.4223479429477,789.0965907090413,593.4641690470387,793.678429834298,620.2503054716162,797.555370632592,664.3064509067765,754.2041235243943
labeled-data,J1-491,img17031.png,732.6815886221455,655.1659085861536,715.0591304480813,641.7728403738649,714.7066812846001,669.263875125405,686.5107482060974,630.4944671424638,690.7401381678728,677.3702058854744,661.134408435445,666.0918326540734,628.3566362316857,692.1730707516883,553.9898627371349,786.276997401191
labeled-data,J1-491,img17090.png,688.2729940235038,588.5530166881911,685.1009515521723,615.6916022762499,712.5919863037124,605.1181273718114,676.6421716286214,643.18263702779,728.0997494968889,624.8552805267633,707.6576980149744,661.5099935288167,700.6087147453487,697.4598082039076,602.6278472975521,770.7692342080145
labeled-data,J1-491,img17120.png,628.0041870682044,643.8875353547526,653.7329760023381,652.3463152783033,648.7986877136001,622.7405855458755,676.9946207921028,657.6330527305226,684.0436040617284,610.0524156605494,704.8381047071241,640.3630437199397,733.3864869491081,656.92815440356,727.042402006445,778.5231158046028
labeled-data,J1-491,img17208.png,687.21564653306,652.3463152783033,671.0029850129209,614.2818056223248,679.1093157729905,633.6665096137954,648.7986877136001,618.8636447475815,678.4044174460279,662.2148918557793,651.265831857969,660.1001968748916,689.3303415139477,642.1252895373461,759.467725046723,554.0129986670254
labeled-data,J1-491,img17297.png,690.7401381678728,627.6748738346135,674.1750274842525,616.3965006032125,687.9205448600226,637.5434504120894,648.0937893866376,624.8552805267633,683.3387057347659,660.1001968748916,654.0854251658193,661.5099935288167,694.9695281296482,640.3630437199397,725.2801561890385,539.915032127774
labeled-data,J1-491,img17386.png,648.0937893866376,565.6438210619077,635.7580686647926,593.4873049769291,666.0686967241829,588.9054658516724,629.7664328856108,618.8636447475815,676.9946207921028,605.1181273718114,662.1917559258889,638.9532470660146,679.1093157729905,669.263875125405,743.9599618535466,598.4215932656671
labeled-data,J1-491,img17475.png,618.4880488983149,452.5076395844159,621.3076422061652,478.5888776820309,648.7986769577052,459.9090720175229,628.0041763123095,508.54705657793994,666.068685968288,482.8182676438063,660.7819485160688,525.1121672615602,665.3637876413255,561.4144311001324,740.7879086263201,666.0918326540735
labeled-data,J1-491,img17563.png,708.0101364225608,454.2698854018223,682.6337966519084,458.4992753635977,704.1331956242667,479.6462251724747,653.7329652464432,472.5972419028491,688.9778815945715,502.5554207987581,662.191745169994,521.5876756267475,659.3721518621437,566.3487193888703,689.3303307580528,689.001028280357
labeled-data,J1-491,img17741.png,587.1200733484807,593.4873049769292,615.6684555904646,586.0858725438222,595.2264041085502,562.4717785905763,637.8727528897855,576.2172959663463,609.3243706478015,537.8003371468865,646.3315328133363,539.2101338008116,682.2813474884272,521.5876756267475,758.7628159638655,606.880373189218
labeled-data,J1-491,img17918.png,645.2741853228924,686.5338841359878,625.5370321679407,711.557774743159,651.9707194290369,715.0822663779718,610.7341673017268,738.3439111677365,656.9050077177749,728.4753345902607,645.6266344863737,760.5482084670573,678.0519575266518,741.8684028025493,684.7484916327962,646.3546794991216
labeled-data,J1-491,img17934.png,628.0041763123096,681.5995958472499,618.1355997348337,724.2459446284852,650.2084736116304,720.3690038301911,618.1355997348337,750.3271827261001,664.3064401508818,729.8851312441857,656.5525585542936,755.2614710148382,690.740127411978,765.4824967557954,710.4772805669298,672.0834684332553
labeled-data,J1-491,img18096.png,527.9086138836251,874.0368391080304,562.4486319047908,879.3235765602496,550.4653603464271,853.9472367895974,593.1117091276625,866.2829575114422,555.3996486351651,834.5625327981268,586.7676241849994,830.3331428363513,595.5788532720314,786.6294465646722,639.6349987071918,670.3212226158488
labeled-data,J1-491,img18140.png,396.7975250685877,877.9137799063246,421.11651734879626,892.3641956090571,418.296924040946,865.5780591844797,448.6075521003363,892.0117464455759,443.6732638115984,839.849270250346,473.9838918709887,866.2829575114422,510.99105403652345,862.7584658766293,638.577651216748,845.4884568660466
labeled-data,J1-491,img18142.png,392.5681351068123,865.2256100209984,417.5920257139834,883.2005173585438,419.70672069487114,854.2996859530786,450.36979791774274,891.3068481186133,447.9026537733738,838.0870244329396,470.45940023617595,864.1682625305546,508.8763590556358,863.1109150401107,639.9874478706731,852.5374401356721
labeled-data,J1-491,img18362.png,292.82503797545155,899.765628042164,293.88238546589537,865.9305083479609,267.80114736828045,875.4466357619556,305.51320786077775,846.8982535199716,248.76889254029115,838.0870244329395,275.90747812834996,826.1037528745759,296.7019787737457,789.0965907090412,362.60997234474564,693.9353165690947
labeled-data,J1-491,img18539.png,633.6433790618526,859.5864234052979,604.0376493294248,850.4227451547845,604.390098492906,875.4466357619556,567.7353854908524,837.0296769424956,565.6206905099648,881.0858223776561,532.8429183062054,856.7668300974476,499.00779861200226,849.3653976643407,397.5024395293927,777.8182174776401
labeled-data,J1-491,img18583.png,678.0519736604942,883.552966522025,660.0770663229487,856.061931770485,647.0364472741412,879.3235765602496,639.6350148410343,829.9806936728701,626.5943957922268,884.2578648489875,602.9803018389807,861.7011183861855,562.8010972021145,857.8241775878914,455.30410234032314,783.1049549298593
labeled-data,J1-491,img18628.png,718.2311782973604,803.5470064117737,688.6254485649326,809.5386421909556,697.789126815446,835.2674311250893,657.2574730150984,805.6617013926615,678.4044228239754,851.127643481747,648.093794764585,840.9066177407898,608.6194884546815,842.6688635581962,494.42595948674557,832.0953886537577
labeled-data,J1-491,img18672.png,887.0543114710526,727.0655379363354,863.792666681288,739.4012586581803,877.5381840570581,762.3104542844637,830.6624453140473,741.1635044755867,852.514293449887,786.276997401191,817.6218262652399,782.7525057663781,774.270579157042,796.8504723056294,657.257456881256,792.2686331803727
